event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent
e-00-0005-page_view,s-00-0005,anon-0101-0,guide-account,history-v1,page_view,2026-08-04T22:32:43+08:00,2026-08-04T14:33:00+00:00,campaign,mobile,browser,,
e-04-0093-read_end,s-04-0093,anon-0053-4,guide-map,history-v1,read_end,2026-08-12T02:04:05+00:00,2026-08-12T10:05:19+08:00,search,desktop,browser,138,73
e-04-0081-page_view,s-04-0081,anon-0053-4,guide-map,history-v1,page_view,2026-08-06T18:56:50+00:00,2026-08-07T02:57:22+08:00,campaign,desktop,browser,,
crawler-0073,crawl-73,,guide-map,history-v1,page_view,2026-08-08T16:15:49+00:00,2026-08-08T16:15:50+00:00,campaign,desktop,crawler,,
crawler-0166,crawl-166,,guide-map,history-v1,page_view,2026-08-08T16:35:58+00:00,2026-08-08T16:35:59+00:00,campaign,desktop,crawler,,
e-04-0046-read_end,s-04-0046,anon-0036-4,guide-map,history-v1,read_end,2026-08-08T07:23:29+08:00,2026-08-08T07:24:56+08:00,search,desktop,browser,61,98
e-05-0026-read_end,s-05-0026,anon-0022-5,guide-permission,history-v1,read_end,2026-08-11T00:33:34+08:00,2026-08-10T16:33:49+00:00,search,mobile,browser,78,75
e-03-0073-read_end,s-03-0073,anon-0048-3,guide-remote,history-v1,read_end,2026-08-04T13:30:44+08:00,2026-08-04T13:31:20+08:00,home,mobile,browser,18,35
e-04-0124-read_end,s-04-0124,,guide-map,history-v1,read_end,2026-08-14T19:50:50+08:00,2026-08-14T19:51:14+08:00,campaign,mobile,browser,38,74
e-00-0117-read_end,s-00-0117,anon-0098-0,guide-account,history-v1,read_end,2026-08-09T18:47:57+00:00,2026-08-10T02:48:10+08:00,search,mobile,browser,122,84
e-00-0026-page_view,s-00-0026,anon-0114-0,guide-account,history-v1,page_view,2026-08-12T18:00:50+08:00,2026-08-12T10:01:48+00:00,search,mobile,browser,,
e-03-0017-read_end,s-03-0017,anon-0041-3,guide-remote,history-v1,read_end,2026-08-14T22:16:03+08:00,2026-08-14T14:16:50+00:00,search,mobile,browser,34,27
e-00-0088-read_end,s-00-0088,anon-0128-0,guide-account,history-v1,read_end,2026-08-11T11:45:12+08:00,2026-08-11T11:45:42+08:00,search,mobile,browser,31,83
e-04-0056-read_end,s-04-0056,anon-0108-4,guide-map,history-v1,read_end,2026-08-04T11:32:14+08:00,2026-08-04T03:32:43+00:00,search,desktop,browser,82,95
e-00-0247-read_end,s-00-0247,anon-0076-0,guide-account,history-v1,read_end,2026-08-13T21:15:12+08:00,2026-08-13T21:16:26+08:00,search,mobile,browser,190,34
e-02-0075-page_view,s-02-0075,anon-0015-2,guide-expense,history-v1,page_view,2026-08-10T13:24:00+00:00,2026-08-10T21:24:11+08:00,search,desktop,browser,,
e-02-0044-page_view,s-02-0044,anon-0017-2,guide-expense,history-v1,page_view,2026-08-02T21:47:04+08:00,2026-08-02T13:47:15+00:00,search,mobile,browser,,
e-04-0323-read_end,s-04-0323,anon-0093-4,guide-map,history-v1,read_end,2026-08-13T15:10:58+08:00,2026-08-13T07:11:38+00:00,search,desktop,browser,47,89
e-02-0073-page_view,s-02-0073,anon-0036-2,guide-expense,history-v1,page_view,2026-08-06T07:17:51+08:00,2026-08-06T07:18:40+08:00,search,mobile,browser,,
crawler-0175,crawl-175,,guide-map,history-v1,page_view,2026-08-08T16:37:55+00:00,2026-08-08T16:37:56+00:00,campaign,desktop,crawler,,
e-04-0131-page_view,s-04-0131,anon-0056-4,guide-map,history-v1,page_view,2026-08-06T07:08:37+08:00,2026-08-05T23:08:47+00:00,search,desktop,browser,,
e-03-0083-page_view,s-03-0083,anon-0054-3,guide-remote,history-v1,page_view,2026-08-11T11:24:05+08:00,2026-08-11T03:24:23+00:00,direct,mobile,browser,,
e-02-0047-read_end,s-02-0047,anon-0018-2,guide-expense,history-v1,read_end,2026-08-02T09:39:50+08:00,2026-08-02T01:40:34+00:00,home,desktop,browser,69,97
e-00-0233-page_view,s-00-0233,anon-0077-0,guide-account,history-v1,page_view,2026-08-14T03:35:01+08:00,2026-08-13T19:35:47+00:00,home,desktop,browser,,
e-04-0221-read_end,s-04-0221,anon-0049-4,guide-map,history-v1,read_end,2026-08-11T22:44:34+08:00,2026-08-11T14:44:50+00:00,campaign,mobile,browser,154,75
e-04-0100-page_view,s-04-0100,anon-0134-4,guide-map,history-v1,page_view,2026-08-07T10:02:54+08:00,2026-08-07T10:03:39+08:00,search,mobile,browser,,
e-04-0298-read_end,s-04-0298,anon-0133-4,guide-map,history-v1,read_end,2026-08-08T07:07:36+08:00,2026-08-08T07:08:30+08:00,campaign,desktop,browser,79,80
e-01-0016-page_view,s-01-0016,anon-0067-1,guide-device,history-v1,page_view,2026-08-02T14:10:28+08:00,2026-08-02T14:11:34+08:00,search,mobile,browser,,
e-02-0060-page_view,s-02-0060,anon-0012-2,guide-expense,history-v1,page_view,2026-08-12T09:19:10+00:00,2026-08-12T17:20:26+08:00,campaign,mobile,browser,,
e-04-0231-page_view,s-04-0231,anon-0046-4,guide-map,history-v1,page_view,2026-08-06T18:29:42+00:00,2026-08-07T02:29:54+08:00,search,desktop,browser,,
e-02-0034-read_end,s-02-0034,anon-0020-2,guide-expense,history-v1,read_end,2026-08-13T04:44:56+08:00,2026-08-13T04:46:22+08:00,direct,desktop,browser,115,97
e-04-0290-page_view,s-04-0290,anon-0019-4,guide-map,history-v1,page_view,2026-08-11T20:18:49+08:00,2026-08-11T12:20:17+00:00,home,desktop,browser,,
crawler-0110,crawl-110,,guide-map,history-v1,page_view,2026-08-08T16:23:50+00:00,2026-08-08T16:23:51+00:00,campaign,desktop,crawler,,
e-01-0100-page_view,s-01-0100,anon-0082-1,guide-device,history-v1,page_view,2026-08-02T12:57:44+08:00,2026-08-02T12:58:13+08:00,home,mobile,browser,,
e-00-0237-read_end,s-00-0237,anon-0041-0,guide-account,history-v1,read_end,2026-08-07T00:25:12+00:00,2026-08-07T08:26:16+08:00,search,desktop,browser,167,98
e-03-0126-read_end,s-03-0126,anon-0040-3,guide-remote,history-v1,read_end,2026-08-01T05:00:30+00:00,2026-08-01T13:01:01+08:00,search,mobile,browser,22,20
e-03-0100-read_end,s-03-0100,anon-0041-3,guide-remote,history-v1,read_end,2026-08-13T10:28:03+08:00,2026-08-13T10:28:49+08:00,direct,mobile,browser,12,7
crawler-0077,crawl-77,,guide-map,history-v1,page_view,2026-08-08T16:16:41+00:00,2026-08-08T16:16:42+00:00,campaign,desktop,crawler,,
e-03-0007-page_view,s-03-0007,anon-0025-3,guide-remote,history-v1,page_view,2026-08-14T02:32:28+08:00,2026-08-14T02:33:28+08:00,home,desktop,browser,,
e-03-0059-read_end,s-03-0059,anon-0042-3,guide-remote,history-v1,read_end,2026-08-11T20:04:03+08:00,2026-08-11T12:04:25+00:00,campaign,mobile,browser,24,28
e-03-0103-page_view,s-03-0103,,guide-remote,history-v1,page_view,2026-08-08T10:42:57+08:00,2026-08-08T10:43:48+08:00,campaign,mobile,browser,,
e-00-0123-page_view,s-00-0123,anon-0124-0,guide-account,history-v1,page_view,2026-08-02T07:28:51+00:00,2026-08-03T15:29:13+08:00,search,desktop,browser,,
crawler-0045,crawl-45,,guide-map,history-v1,page_view,2026-08-08T16:09:45+00:00,2026-08-08T16:09:46+00:00,campaign,desktop,crawler,,
e-03-0038-read_end,s-03-0038,anon-0079-3,guide-remote,history-v1,read_end,2026-08-05T15:15:30+08:00,2026-08-05T07:16:00+00:00,search,mobile,browser,29,15
e-00-0098-page_view,s-00-0098,anon-0009-0,guide-account,history-v1,page_view,2026-08-14T09:10:24+08:00,2026-08-14T01:11:31+00:00,home,desktop,browser,,
crawler-0025,crawl-25,,guide-map,history-v1,page_view,2026-08-08T16:05:25+00:00,2026-08-08T16:05:26+00:00,campaign,desktop,crawler,,
e-06-0020-read_end,s-06-0020,anon-0027-6,guide-faq,history-v1,read_end,2026-08-01T01:54:32+08:00,2026-07-31T17:55:17+00:00,search,desktop,browser,50,79
e-01-0096-page_view,s-01-0096,anon-0008-1,guide-device,history-v1,page_view,2026-08-01T01:24:02+00:00,2026-08-01T09:24:12+08:00,search,mobile,browser,,
e-04-0303-page_view,s-04-0303,anon-0028-4,guide-map,history-v1,page_view,2026-08-01T01:02:38+00:00,2026-08-01T09:02:51+08:00,campaign,desktop,browser,,
e-04-0207-page_view,s-04-0207,anon-0021-4,guide-map,history-v1,page_view,2026-08-01T22:57:34+00:00,2026-08-02T06:58:49+08:00,search,mobile,browser,,
e-00-0085-page_view,s-00-0085,anon-0055-0,guide-account,history-v1,page_view,2026-08-14T18:06:45+08:00,2026-08-14T18:07:37+08:00,search,mobile,browser,,
e-05-0019-page_view,s-05-0019,anon-0006-5,guide-permission,history-v1,page_view,2026-08-01T23:49:17+08:00,2026-08-01T23:50:43+08:00,direct,desktop,browser,,
edge-01,s-00-0000,anon-0033-0,guide-account,history-v1,read_end,,2026-08-12T21:05:22+08:00,home,mobile,browser,151,84
e-01-0160-page_view,s-01-0160,anon-0093-1,guide-device,history-v1,page_view,2026-08-10T18:15:50+08:00,2026-08-10T18:15:54+08:00,search,desktop,browser,,
e-01-0035-read_end,s-01-0035,anon-0018-1,guide-device,history-v1,read_end,2026-08-01T07:37:30+08:00,2026-07-31T23:37:52+00:00,home,mobile,browser,194,93
e-01-0066-read_end,s-01-0066,anon-0053-1,guide-device,history-v1,read_end,2026-08-06T06:27:45+00:00,2026-08-06T14:29:06+08:00,home,mobile,browser,165,18
crawler-0072,crawl-72,,guide-map,history-v1,page_view,2026-08-08T16:15:36+00:00,2026-08-08T16:15:37+00:00,campaign,desktop,crawler,,
e-04-0322-page_view,s-04-0322,anon-0160-4,guide-map,history-v1,page_view,2026-08-10T07:24:26+08:00,2026-08-10T07:24:39+08:00,campaign,mobile,browser,,
e-05-0018-read_end,s-05-0018,anon-0049-5,guide-permission,history-v1,read_end,2026-08-03T08:03:34+00:00,2026-08-03T16:03:51+08:00,search,mobile,browser,157,5
crawler-0043,crawl-43,,guide-map,history-v1,page_view,2026-08-08T16:09:19+00:00,2026-08-08T16:09:20+00:00,campaign,desktop,crawler,,
e-03-0071-page_view,s-03-0071,anon-0074-3,guide-remote,history-v1,page_view,2026-08-13T14:35:37+08:00,2026-08-13T06:36:29+00:00,search,mobile,browser,,
e-00-0230-page_view,s-00-0230,anon-0077-0,guide-account,history-v1,page_view,2026-08-12T12:10:04+08:00,2026-08-12T04:11:03+00:00,direct,mobile,browser,,
e-00-0009-read_end,s-00-0009,anon-0007-0,guide-account,history-v1,read_end,2026-08-09T16:42:00+00:00,2026-08-10T00:42:23+08:00,home,desktop,browser,119,17
e-04-0122-read_end,s-04-0122,anon-0041-4,guide-map,history-v1,read_end,2026-08-09T16:59:14+08:00,2026-08-09T09:00:07+00:00,campaign,desktop,browser,31,99
e-00-0214-read_end,s-00-0214,anon-0070-0,guide-account,history-v1,read_end,2026-08-13T18:26:00+08:00,2026-08-13T18:27:12+08:00,search,desktop,browser,66,25
e-05-0091-page_view,s-05-0091,anon-0024-5,guide-permission,history-v1,page_view,2026-08-11T08:34:14+08:00,2026-08-11T08:34:45+08:00,direct,mobile,browser,,
e-04-0328-read_end,s-04-0328,anon-0157-4,guide-map,history-v1,read_end,2026-08-13T04:07:10+08:00,2026-08-14T04:07:44+08:00,search,mobile,browser,150,73
e-01-0048-page_view,s-01-0048,anon-0054-1,guide-device,history-v1,page_view,2026-08-05T10:01:08+00:00,2026-08-05T18:01:42+08:00,search,mobile,browser,,
e-00-0183-page_view,s-00-0183,anon-0094-0,guide-account,history-v1,page_view,2026-08-04T14:41:53+00:00,2026-08-04T22:42:35+08:00,search,mobile,browser,,
e-02-0030-read_end,s-02-0030,anon-0007-2,guide-expense,history-v1,read_end,2026-07-31T23:53:16+00:00,2026-08-01T07:54:40+08:00,direct,mobile,browser,191,77
e-01-0187-page_view,s-01-0187,anon-0060-1,guide-device,history-v1,page_view,2026-08-01T08:01:03+08:00,2026-08-01T08:01:09+08:00,search,desktop,browser,,
e-04-0242-page_view,s-04-0242,anon-0057-4,guide-map,history-v1,page_view,2026-08-04T01:18:02+08:00,2026-08-03T17:19:16+00:00,search,desktop,browser,,
e-00-0091-read_end,s-00-0091,anon-0036-0,guide-account,history-v1,read_end,2026-08-01T01:51:54+08:00,2026-08-01T01:53:17+08:00,campaign,mobile,browser,175,10
e-00-0076-read_end,s-00-0076,anon-0105-0,guide-account,history-v1,read_end,2026-08-13T02:27:43+08:00,2026-08-13T02:27:51+08:00,search,desktop,browser,172,38
e-04-0184-read_end,s-04-0184,anon-0127-4,guide-map,history-v1,read_end,2026-08-13T03:12:37+08:00,2026-08-13T03:13:22+08:00,home,mobile,browser,109,88
e-01-0006-page_view,s-01-0006,anon-0081-1,guide-device,history-v1,page_view,2026-08-14T10:04:14+00:00,2026-08-14T18:05:15+08:00,search,desktop,browser,,
e-02-0001-page_view,s-02-0001,anon-0021-2,guide-expense,history-v1,page_view,2026-08-09T08:57:03+08:00,2026-08-09T08:58:21+08:00,search,mobile,browser,,
e-02-0057-page_view,s-02-0057,anon-0021-2,guide-expense,history-v1,page_view,2026-08-03T01:25:34+00:00,2026-08-03T09:25:38+08:00,home,desktop,browser,,
e-06-0063-page_view,s-06-0063,anon-0017-6,guide-faq,history-v1,page_view,2026-08-12T18:57:30+00:00,2026-08-13T02:58:45+08:00,search,desktop,browser,,
e-01-0097-read_end,s-01-0097,,guide-device,history-v1,read_end,2026-08-05T02:16:50+08:00,2026-08-05T02:16:54+08:00,search,mobile,browser,88,85
e-04-0213-read_end,s-04-0213,anon-0089-4,guide-map,history-v1,read_end,2026-08-13T20:20:36+00:00,2026-08-14T04:21:21+08:00,direct,desktop,browser,229,87
e-04-0029-page_view,s-04-0029,anon-0030-4,guide-map,history-v1,page_view,2026-08-12T20:12:20+08:00,2026-08-12T12:12:39+00:00,campaign,mobile,browser,,
e-00-0173-read_end,s-00-0173,anon-0036-0,guide-account,history-v1,read_end,2026-08-02T09:19:28+08:00,2026-08-02T01:20:38+00:00,home,mobile,browser,136,47
e-02-0085-read_end,s-02-0085,anon-0023-2,guide-expense,history-v1,read_end,2026-08-11T12:07:49+08:00,2026-08-11T12:08:59+08:00,direct,mobile,browser,198,80
e-06-0048-page_view,s-06-0048,anon-0007-6,guide-faq,history-v1,page_view,2026-08-08T20:39:47+00:00,2026-08-09T04:40:49+08:00,campaign,mobile,browser,,
e-06-0026-page_view,s-06-0026,,guide-faq,history-v1,page_view,2026-08-01T03:32:39+08:00,2026-07-31T19:33:41+00:00,search,desktop,browser,,
e-04-0284-read_end,s-04-0284,anon-0063-4,guide-map,history-v1,read_end,2026-08-05T02:31:29+08:00,2026-08-04T18:31:36+00:00,campaign,mobile,browser,100,80
e-03-0040-page_view,s-03-0040,anon-0066-3,guide-remote,history-v1,page_view,2026-08-08T17:43:49+08:00,2026-08-08T17:44:30+08:00,search,mobile,browser,,
e-01-0171-read_end,s-01-0171,anon-0003-1,guide-device,history-v1,read_end,2026-08-05T18:58:28+00:00,2026-08-06T02:59:09+08:00,home,desktop,browser,98,97
e-00-0165-read_end,s-00-0165,anon-0101-0,guide-account,history-v1,read_end,2026-08-05T20:22:57+00:00,2026-08-06T04:23:25+08:00,search,desktop,browser,154,92
e-05-0006-page_view,s-05-0006,anon-0013-5,guide-permission,history-v1,page_view,2026-08-01T04:59:48+00:00,2026-08-01T12:59:52+08:00,home,mobile,browser,,
e-04-0248-page_view,s-04-0248,anon-0012-4,guide-map,history-v1,page_view,2026-08-03T22:29:14+08:00,2026-08-03T14:29:57+00:00,search,desktop,browser,,
e-05-0025-page_view,s-05-0025,anon-0022-5,guide-permission,history-v1,page_view,2026-08-05T05:15:10+08:00,2026-08-05T05:15:18+08:00,direct,desktop,browser,,
e-03-0009-page_view,s-03-0009,anon-0060-3,guide-remote,history-v1,page_view,2026-08-01T04:39:48+00:00,2026-08-01T12:41:18+08:00,search,mobile,browser,,
e-05-0004-page_view,s-05-0004,anon-0006-5,guide-permission,history-v1,page_view,2026-08-01T13:18:10+08:00,2026-08-01T13:19:00+08:00,direct,desktop,browser,,
e-05-0023-page_view,s-05-0023,anon-0017-5,guide-permission,history-v1,page_view,2026-08-14T05:12:03+08:00,2026-08-13T21:12:09+00:00,search,desktop,browser,,
e-00-0166-read_end,s-00-0166,anon-0067-0,guide-account,history-v1,read_end,2026-08-13T07:18:34+08:00,2026-08-13T07:19:26+08:00,search,desktop,browser,3,44
e-04-0051-page_view,s-04-0051,anon-0022-4,guide-map,history-v1,page_view,2026-08-01T11:31:36+00:00,2026-08-01T19:32:48+08:00,home,mobile,browser,,
e-04-0135-read_end,s-04-0135,anon-0021-4,guide-map,history-v1,read_end,2026-08-01T21:12:38+00:00,2026-08-02T05:14:02+08:00,search,mobile,browser,123,94
e-01-0016-read_end,s-01-0016,anon-0067-1,guide-device,history-v1,read_end,2026-08-02T14:12:53+08:00,2026-08-02T14:13:02+08:00,search,mobile,browser,145,28
e-00-0025-page_view,s-00-0025,anon-0111-0,guide-account,history-v1,page_view,2026-08-01T22:21:01+08:00,2026-08-01T22:22:28+08:00,direct,desktop,browser,,
e-01-0179-page_view,s-01-0179,anon-0039-1,guide-device,history-v1,page_view,2026-08-07T18:11:15+08:00,2026-08-07T10:12:32+00:00,search,mobile,browser,,
e-04-0096-read_end,s-04-0096,anon-0053-4,guide-map,history-v1,read_end,2026-08-11T09:09:56+00:00,2026-08-11T17:10:42+08:00,campaign,desktop,browser,121,49
e-01-0137-read_end,s-01-0137,anon-0042-1,guide-device,history-v1,read_end,2026-08-02T23:36:46+08:00,2026-08-02T15:37:54+00:00,search,desktop,browser,77,52
e-02-0078-page_view,s-02-0078,anon-0013-2,guide-expense,history-v1,page_view,2026-08-09T05:09:44+00:00,2026-08-09T13:10:57+08:00,direct,mobile,browser,,
e-04-0103-read_end,s-04-0103,anon-0015-4,guide-map,history-v1,read_end,2026-08-10T09:07:39+08:00,2026-08-10T09:07:45+08:00,home,desktop,browser,80,100
e-04-0107-read_end,s-04-0107,anon-0078-4,guide-map,history-v1,read_end,2026-08-03T00:28:01+08:00,2026-08-02T16:29:19+00:00,search,desktop,browser,3,78
e-04-0097-read_end,s-04-0097,anon-0164-4,guide-map,history-v1,read_end,2026-08-11T12:26:21+08:00,2026-08-11T12:26:42+08:00,search,desktop,browser,50,32
e-05-0035-read_end,s-05-0035,anon-0054-5,guide-permission,history-v1,read_end,2026-08-12T04:45:27+08:00,2026-08-11T20:46:54+00:00,direct,mobile,browser,163,89
e-00-0105-page_view,s-00-0105,anon-0089-0,guide-account,history-v1,page_view,2026-08-07T12:52:37+00:00,2026-08-07T20:53:55+08:00,home,desktop,browser,,
e-04-0295-read_end,s-04-0295,anon-0018-4,guide-map,history-v1,read_end,2026-08-13T10:16:41+08:00,2026-08-13T10:16:56+08:00,search,mobile,browser,272,47
e-01-0131-page_view,s-01-0131,anon-0078-1,guide-device,history-v1,page_view,2026-08-08T12:57:03+08:00,2026-08-08T04:58:08+00:00,search,mobile,browser,,
e-04-0260-page_view,s-04-0260,anon-0148-4,guide-map,history-v1,page_view,2026-08-01T02:01:46+08:00,2026-07-31T18:02:22+00:00,search,mobile,browser,,
e-00-0178-page_view,s-00-0178,anon-0035-0,guide-account,history-v1,page_view,2026-08-08T23:24:07+08:00,2026-08-08T23:25:34+08:00,home,mobile,browser,,
e-01-0095-read_end,s-01-0095,anon-0026-1,guide-device,history-v1,read_end,2026-08-03T11:33:32+08:00,2026-08-03T03:34:28+00:00,search,desktop,browser,95,38
e-06-0030-read_end,s-06-0030,anon-0027-6,guide-faq,history-v1,read_end,2026-08-05T14:48:56+00:00,2026-08-05T22:49:03+08:00,search,desktop,browser,69,92
e-00-0246-read_end,s-00-0246,anon-0053-0,guide-account,history-v1,read_end,2026-08-07T15:54:59+00:00,2026-08-08T23:55:08+08:00,search,mobile,browser,142,85
e-00-0070-page_view,s-00-0070,anon-0055-0,guide-account,history-v1,page_view,2026-08-04T13:46:20+08:00,2026-08-04T13:47:42+08:00,search,mobile,browser,,
e-01-0008-page_view,s-01-0008,anon-0057-1,guide-device,history-v1,page_view,2026-08-14T21:15:50+08:00,2026-08-14T13:15:54+00:00,search,desktop,browser,,
e-04-0153-read_end,s-04-0153,anon-0056-4,guide-map,history-v1,read_end,2026-08-06T21:18:12+00:00,2026-08-07T05:18:39+08:00,search,desktop,browser,75,47
e-00-0184-page_view,s-00-0184,anon-0107-0,guide-account,history-v1,page_view,2026-08-01T08:43:45+08:00,2026-08-01T08:44:32+08:00,search,desktop,browser,,
e-02-0012-read_end,s-02-0012,anon-0020-2,guide-expense,history-v1,read_end,2026-08-01T08:20:36+00:00,2026-08-01T16:21:00+08:00,search,desktop,browser,108,53
e-00-0193-read_end,s-00-0193,anon-0042-0,guide-account,history-v1,read_end,2026-08-05T14:50:35+08:00,2026-08-05T14:51:42+08:00,direct,desktop,browser,9,84
e-00-0257-page_view,s-00-0257,anon-0089-0,guide-account,history-v1,page_view,2026-08-10T16:22:31+08:00,2026-08-10T08:23:53+00:00,search,mobile,browser,,
e-05-0033-read_end,s-05-0033,anon-0010-5,guide-permission,history-v1,read_end,2026-08-09T04:12:43+00:00,2026-08-09T12:12:51+08:00,search,desktop,browser,73,54
e-04-0006-page_view,s-04-0006,anon-0103-4,guide-map,history-v1,page_view,2026-08-03T05:22:39+00:00,2026-08-03T13:23:12+08:00,campaign,mobile,browser,,
e-00-0024-page_view,s-00-0024,anon-0108-0,guide-account,history-v1,page_view,2026-08-02T13:25:00+00:00,2026-08-02T21:25:31+08:00,home,desktop,browser,,
crawler-0030,crawl-30,,guide-map,history-v1,page_view,2026-08-08T16:06:30+00:00,2026-08-08T16:06:31+00:00,campaign,desktop,crawler,,
e-02-0024-page_view,s-02-0024,anon-0032-2,guide-expense,history-v1,page_view,2026-08-02T01:37:38+00:00,2026-08-02T09:38:59+08:00,search,desktop,browser,,
e-03-0124-page_view,s-03-0124,anon-0051-3,guide-remote,history-v1,page_view,2026-08-06T13:19:44+08:00,2026-08-06T13:20:04+08:00,search,desktop,browser,,
e-01-0143-page_view,s-01-0143,anon-0002-1,guide-device,history-v1,page_view,2026-08-09T14:05:56+08:00,2026-08-09T06:06:54+00:00,home,desktop,browser,,
e-01-0156-page_view,s-01-0156,anon-0087-1,guide-device,history-v1,page_view,2026-08-12T11:24:24+00:00,2026-08-12T19:25:03+08:00,home,mobile,browser,,
e-01-0115-page_view,s-01-0115,,guide-device,history-v1,page_view,2026-08-02T16:11:39+08:00,2026-08-02T16:11:42+08:00,search,desktop,browser,,
e-00-0198-read_end,s-00-0198,anon-0110-0,guide-account,history-v1,read_end,2026-08-09T05:54:04+00:00,2026-08-09T13:54:40+08:00,search,desktop,browser,184,90
e-00-0176-page_view,s-00-0176,anon-0068-0,guide-account,history-v1,page_view,2026-08-12T08:15:49+08:00,2026-08-12T00:16:21+00:00,search,desktop,browser,,
e-02-0058-read_end,s-02-0058,anon-0009-2,guide-expense,history-v1,read_end,2026-08-02T21:55:58+08:00,2026-08-02T21:56:34+08:00,search,desktop,browser,163,89
