event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent,region
e-04-0223-read_end,s-04-0223,anon-0094-4,guide-map,history-v1,read_end,2026-08-04T12:54:25+08:00,2026-08-04T12:55:14+08:00,direct,desktop,browser,185,82,上海
edge-02,s-00-0001,anon-0030-0,guide-account,history-v1,page_view,not-a-time,2026-08-05T23:39:16+08:00,search,mobile,browser,,,江苏
e-06-0010-read_end,s-06-0010,anon-0025-6,guide-faq,history-v1,read_end,2026-08-06T03:31:30+08:00,2026-08-06T03:31:58+08:00,search,mobile,browser,57,98,四川
e-04-0118-page_view,s-04-0118,anon-0078-4,guide-map,history-v1,page_view,2026-08-07T08:19:14+08:00,2026-08-07T08:19:49+08:00,search,mobile,browser,,,四川
e-02-0034-page_view,s-02-0034,anon-0020-2,guide-expense,history-v1,page_view,2026-08-13T04:43:01+08:00,2026-08-13T04:43:28+08:00,direct,desktop,browser,,,江苏
e-06-0012-read_end,s-06-0012,anon-0014-6,guide-faq,history-v1,read_end,2026-08-13T02:11:49+00:00,2026-08-13T10:12:10+08:00,direct,desktop,browser,36,77,江苏
e-00-0034-read_end,s-00-0034,anon-0096-0,guide-account,history-v1,read_end,2026-08-10T10:59:37+08:00,2026-08-10T11:00:57+08:00,search,mobile,browser,149,39,未知
e-00-0070-read_end,s-00-0070,anon-0055-0,guide-account,history-v1,read_end,2026-08-04T13:49:08+08:00,2026-08-04T13:49:38+08:00,search,mobile,browser,168,76,四川
e-04-0062-page_view,s-04-0062,anon-0036-4,guide-map,history-v1,page_view,2026-08-09T07:22:45+08:00,2026-08-08T23:24:07+00:00,search,desktop,browser,,,未知
e-03-0082-read_end,s-03-0082,anon-0024-3,guide-remote,history-v1,read_end,2026-08-01T22:19:20+08:00,2026-08-02T22:19:32+08:00,search,desktop,browser,122,54,未知
e-02-0045-page_view,s-02-0045,anon-0030-2,guide-expense,history-v1,page_view,2026-08-05T05:40:53+00:00,2026-08-05T13:41:36+08:00,search,desktop,browser,,,浙江
e-05-0088-read_end,s-05-0088,anon-0050-5,guide-permission,history-v1,read_end,2026-08-02T06:57:42+08:00,2026-08-02T06:57:53+08:00,direct,desktop,browser,217,79,浙江
e-01-0184-page_view,s-01-0184,anon-0068-1,guide-device,history-v1,page_view,2026-08-10T11:57:25+08:00,2026-08-10T11:58:54+08:00,search,desktop,browser,,,北京
e-04-0311-page_view,s-04-0311,anon-0134-4,guide-map,history-v1,page_view,2026-08-10T20:11:00+08:00,2026-08-10T12:12:15+00:00,home,mobile,browser,,,浙江
e-05-0015-read_end,s-05-0015,anon-0037-5,guide-permission,history-v1,read_end,2026-08-05T06:53:40+00:00,2026-08-05T14:54:51+08:00,search,desktop,browser,109,55,上海
e-00-0239-read_end,s-00-0239,anon-0035-0,guide-account,history-v1,read_end,2026-08-07T16:28:43+08:00,2026-08-07T08:28:44+00:00,search,mobile,browser,106,93,未知
e-00-0022-read_end,s-00-0022,anon-0056-0,guide-account,history-v1,read_end,2026-08-08T10:21:19+08:00,2026-08-08T10:22:37+08:00,home,mobile,browser,108,81,广东
e-01-0034-read_end,s-01-0034,anon-0044-1,guide-device,history-v1,read_end,2026-08-01T07:42:51+08:00,2026-08-01T07:43:03+08:00,home,mobile,browser,202,81,北京
e-00-0167-read_end,s-00-0167,anon-0081-0,guide-account,history-v1,read_end,2026-08-10T03:52:02+08:00,2026-08-09T19:53:13+00:00,search,mobile,browser,3,37,四川
e-03-0138-page_view,s-03-0138,anon-0044-3,guide-remote,history-v1,page_view,2026-08-13T09:17:21+00:00,2026-08-13T17:18:46+08:00,search,desktop,browser,,,四川
e-04-0251-read_end,s-04-0251,anon-0114-4,guide-map,history-v1,read_end,2026-08-01T19:32:15+08:00,2026-08-01T11:33:17+00:00,home,desktop,browser,117,90,四川
e-05-0037-page_view,s-05-0037,anon-0004-5,guide-permission,history-v1,page_view,2026-08-07T08:42:48+08:00,2026-08-07T08:43:06+08:00,campaign,desktop,browser,,,江苏
e-03-0004-page_view,s-03-0004,anon-0018-3,guide-remote,history-v1,page_view,2026-08-12T07:32:15+08:00,2026-08-12T07:32:50+08:00,search,mobile,browser,,,上海
e-02-0032-page_view,s-02-0032,anon-0000-2,guide-expense,history-v1,page_view,2026-08-04T02:28:31+08:00,2026-08-03T18:29:19+00:00,direct,desktop,browser,,,四川
e-00-0058-page_view,s-00-0058,anon-0063-0,guide-account,history-v1,page_view,2026-08-06T23:12:05+08:00,2026-08-06T23:13:14+08:00,home,desktop,browser,,,四川
e-01-0046-read_end,s-01-0046,anon-0016-1,guide-device,history-v1,read_end,2026-08-14T13:03:46+08:00,2026-08-14T13:04:20+08:00,home,desktop,browser,127,77,江苏
e-05-0080-read_end,s-05-0080,anon-0044-5,guide-permission,history-v1,read_end,2026-08-13T09:41:08+08:00,2026-08-13T01:41:30+00:00,search,desktop,browser,43,72,四川
e-04-0226-page_view,s-04-0226,anon-0025-4,guide-map,history-v1,page_view,2026-08-01T02:41:02+08:00,2026-08-01T02:41:36+08:00,home,desktop,browser,,,北京
e-04-0075-page_view,s-04-0075,anon-0052-4,guide-map,history-v1,page_view,2026-08-07T02:25:33+00:00,2026-08-07T10:26:23+08:00,campaign,desktop,browser,,,广东
e-02-0060-read_end,s-02-0060,anon-0012-2,guide-expense,history-v1,read_end,2026-08-12T09:20:34+00:00,2026-08-12T17:20:46+08:00,campaign,mobile,browser,84,98,四川
e-00-0248-page_view,s-00-0248,anon-0014-0,guide-account,history-v1,page_view,2026-08-09T00:51:59+08:00,2026-08-08T16:52:12+00:00,search,mobile,browser,,,北京
e-04-0141-read_end,s-04-0141,,guide-map,history-v1,read_end,2026-08-02T07:07:23+00:00,2026-08-02T15:07:58+08:00,search,desktop,browser,25,82,上海
e-04-0208-read_end,s-04-0208,anon-0143-4,guide-map,history-v1,read_end,2026-08-04T19:03:17+08:00,2026-08-04T19:04:40+08:00,search,desktop,browser,44,84,广东
e-01-0163-read_end,s-01-0163,,guide-device,history-v1,read_end,2026-08-12T01:29:08+08:00,2026-08-12T01:29:50+08:00,direct,desktop,browser,157,25,四川
e-01-0117-read_end,s-01-0117,anon-0068-1,guide-device,history-v1,read_end,2026-08-06T04:59:03+00:00,2026-08-06T13:00:04+08:00,search,desktop,browser,124,85,北京
crawler-0169,crawl-169,,guide-map,history-v1,page_view,2026-08-08T16:36:37+00:00,2026-08-08T16:36:38+00:00,campaign,desktop,crawler,,,广东
e-04-0301-read_end,s-04-0301,anon-0098-4,guide-map,history-v1,read_end,2026-08-05T15:16:34+08:00,2026-08-05T15:17:42+08:00,campaign,mobile,browser,96,83,北京
crawler-0068,crawl-68,,guide-map,history-v1,page_view,2026-08-08T16:14:44+00:00,2026-08-08T16:14:45+00:00,campaign,desktop,crawler,,,未知
e-06-0055-page_view,s-06-0055,anon-0008-6,guide-faq,history-v1,page_view,2026-08-04T15:48:14+08:00,2026-08-04T15:48:53+08:00,campaign,desktop,browser,,,四川
e-03-0117-read_end,s-03-0117,anon-0048-3,guide-remote,history-v1,read_end,2026-08-08T05:54:43+00:00,2026-08-08T13:55:02+08:00,direct,desktop,browser,107,51,上海
e-05-0104-read_end,s-05-0104,anon-0030-5,guide-permission,history-v1,read_end,2026-08-02T12:40:40+08:00,2026-08-02T04:41:30+00:00,home,desktop,browser,90,38,四川
e-07-0011-page_view,s-07-0011,anon-0000-7,guide-search,history-v1,page_view,2026-08-13T00:02:50+08:00,2026-08-12T16:03:13+00:00,search,desktop,browser,,,上海
e-04-0143-read_end,s-04-0143,anon-0066-4,guide-map,history-v1,read_end,2026-08-01T08:55:11+08:00,2026-08-01T00:55:16+00:00,home,mobile,browser,79,100,上海
e-03-0026-page_view,s-03-0026,anon-0035-3,guide-remote,history-v1,page_view,2026-08-03T02:17:59+08:00,2026-08-02T18:18:02+00:00,direct,desktop,browser,,,上海
e-05-0075-page_view,s-05-0075,anon-0023-5,guide-permission,history-v1,page_view,2026-08-03T17:49:16+00:00,2026-08-04T01:50:27+08:00,home,mobile,browser,,,广东
e-04-0262-read_end,s-04-0262,anon-0145-4,guide-map,history-v1,read_end,2026-08-08T04:14:22+08:00,2026-08-08T04:14:25+08:00,campaign,desktop,browser,21,26,上海
e-04-0118-read_end,s-04-0118,anon-0078-4,guide-map,history-v1,read_end,2026-08-07T08:19:25+08:00,2026-08-07T08:19:58+08:00,search,mobile,browser,11,74,四川
e-00-0115-page_view,s-00-0115,anon-0009-0,guide-account,history-v1,page_view,2026-08-06T05:48:28+08:00,2026-08-06T05:48:39+08:00,home,desktop,browser,,,上海
e-05-0053-page_view,s-05-0053,anon-0045-5,guide-permission,history-v1,page_view,2026-08-08T10:21:52+08:00,2026-08-08T02:22:15+00:00,search,mobile,browser,,,四川
e-04-0010-page_view,s-04-0010,anon-0156-4,guide-map,history-v1,page_view,2026-08-04T19:25:19+08:00,2026-08-04T19:26:05+08:00,home,mobile,browser,,,广东
e-03-0124-read_end,s-03-0124,anon-0051-3,guide-remote,history-v1,read_end,2026-08-06T13:22:00+08:00,2026-08-06T13:22:35+08:00,search,desktop,browser,136,86,北京
e-04-0327-read_end,s-04-0327,anon-0152-4,guide-map,history-v1,read_end,2026-08-06T16:03:58+00:00,2026-08-07T00:04:29+08:00,search,desktop,browser,150,91,四川
e-04-0130-read_end,s-04-0130,anon-0062-4,guide-map,history-v1,read_end,2026-08-09T08:58:04+08:00,2026-08-09T08:59:33+08:00,direct,desktop,browser,189,99,未知
crawler-0159,crawl-159,,guide-map,history-v1,page_view,2026-08-08T16:34:27+00:00,2026-08-08T16:34:28+00:00,campaign,desktop,crawler,,,广东
e-00-0075-page_view,s-00-0075,anon-0015-0,guide-account,history-v1,page_view,2026-08-04T02:13:28+00:00,2026-08-04T10:14:57+08:00,search,mobile,browser,,,北京
e-03-0108-page_view,s-03-0108,anon-0014-3,guide-remote,history-v1,page_view,2026-08-13T01:17:33+00:00,2026-08-13T09:17:47+08:00,search,desktop,browser,,,未知
e-01-0051-read_end,s-01-0051,anon-0049-1,guide-device,history-v1,read_end,2026-08-11T21:50:10+00:00,2026-08-12T05:51:04+08:00,home,desktop,browser,52,98,北京
e-03-0036-page_view,s-03-0036,anon-0047-3,guide-remote,history-v1,page_view,2026-08-08T16:07:36+00:00,2026-08-09T00:08:47+08:00,direct,mobile,browser,,,上海
crawler-0142,crawl-142,,guide-map,history-v1,page_view,2026-08-08T16:30:46+00:00,2026-08-08T16:30:47+00:00,campaign,desktop,crawler,,,未知
e-03-0058-read_end,s-03-0058,anon-0016-3,guide-remote,history-v1,read_end,2026-08-12T10:31:13+08:00,2026-08-12T10:31:42+08:00,search,desktop,browser,100,5,北京
e-01-0039-page_view,s-01-0039,anon-0040-1,guide-device,history-v1,page_view,2026-08-06T06:56:49+00:00,2026-08-06T14:57:22+08:00,home,desktop,browser,,,四川
e-05-0037-read_end,s-05-0037,anon-0004-5,guide-permission,history-v1,read_end,2026-08-07T08:42:52+08:00,2026-08-07T08:43:19+08:00,campaign,desktop,browser,4,20,江苏
e-03-0017-page_view,s-03-0017,anon-0041-3,guide-remote,history-v1,page_view,2026-08-14T22:15:29+08:00,2026-08-14T14:15:40+00:00,search,mobile,browser,,,上海
e-04-0127-page_view,s-04-0127,anon-0022-4,guide-map,history-v1,page_view,2026-08-05T17:30:01+08:00,2026-08-05T17:30:16+08:00,search,desktop,browser,,,浙江
e-02-0035-read_end,s-02-0035,anon-0019-2,guide-expense,history-v1,read_end,2026-08-10T22:30:41+08:00,2026-08-10T14:32:03+00:00,search,mobile,browser,115,83,四川
e-05-0073-read_end,s-05-0073,anon-0051-5,guide-permission,history-v1,read_end,2026-08-11T03:02:48+08:00,2026-08-11T03:03:10+08:00,campaign,desktop,browser,19,5,广东
e-01-0126-read_end,s-01-0126,anon-0076-1,guide-device,history-v1,read_end,2026-08-12T10:42:13+00:00,2026-08-12T18:42:43+08:00,search,desktop,browser,70,47,北京
e-03-0009-read_end,s-03-0009,anon-0060-3,guide-remote,history-v1,read_end,2026-08-01T04:40:11+00:00,2026-08-01T12:40:12+08:00,search,mobile,browser,23,19,北京
e-00-0164-page_view,s-00-0164,anon-0091-0,guide-account,history-v1,page_view,2026-08-13T19:04:21+08:00,2026-08-14T11:05:33+00:00,search,desktop,browser,,,江苏
e-06-0027-page_view,s-06-0027,anon-0027-6,guide-faq,history-v1,page_view,2026-08-05T19:20:40+00:00,2026-08-06T03:21:21+08:00,search,mobile,browser,,,北京
crawler-0009,crawl-9,,guide-map,history-v1,page_view,2026-08-08T16:01:57+00:00,2026-08-08T16:01:58+00:00,campaign,desktop,crawler,,,北京
e-06-0022-page_view,s-06-0022,anon-0007-6,guide-faq,history-v1,page_view,2026-08-06T00:32:26+08:00,2026-08-06T00:33:55+08:00,home,mobile,browser,,,未知
e-04-0311-read_end,s-04-0311,anon-0134-4,guide-map,history-v1,read_end,2026-08-10T20:12:51+08:00,2026-08-10T12:13:23+00:00,home,mobile,browser,111,24,浙江
e-00-0032-page_view,s-00-0032,anon-0052-0,guide-account,history-v1,page_view,2026-08-07T11:16:55+08:00,2026-08-07T03:17:41+00:00,direct,mobile,browser,,,江苏
e-03-0081-page_view,s-03-0081,anon-0077-3,guide-remote,history-v1,page_view,2026-08-13T14:32:44+00:00,2026-08-13T22:32:57+08:00,home,desktop,browser,,,未知
e-03-0123-read_end,s-03-0123,anon-0016-3,guide-remote,history-v1,read_end,2026-08-09T05:59:54+00:00,2026-08-10T14:00:54+08:00,search,desktop,browser,56,30,北京
e-02-0017-page_view,s-02-0017,anon-0017-2,guide-expense,history-v1,page_view,2026-08-06T19:26:20+08:00,2026-08-06T11:27:46+00:00,search,mobile,browser,,,四川
e-02-0010-page_view,s-02-0010,anon-0032-2,guide-expense,history-v1,page_view,2026-08-03T21:38:48+08:00,2026-08-03T21:39:33+08:00,home,desktop,browser,,,未知
e-04-0230-page_view,s-04-0230,anon-0099-4,guide-map,history-v1,page_view,2026-08-10T14:46:57+08:00,2026-08-10T06:47:19+00:00,campaign,desktop,browser,,,未知
e-02-0069-read_end,s-02-0069,anon-0010-2,guide-expense,history-v1,read_end,2026-08-01T05:53:53+00:00,2026-08-01T13:54:25+08:00,direct,mobile,browser,181,52,未知
e-04-0309-read_end,s-04-0309,anon-0061-4,guide-map,history-v1,read_end,2026-08-02T17:53:35+00:00,2026-08-03T01:53:47+08:00,direct,mobile,browser,111,95,四川
crawler-0148,crawl-148,,guide-map,history-v1,page_view,2026-08-08T16:32:04+00:00,2026-08-08T16:32:05+00:00,campaign,desktop,crawler,,,江苏
e-07-0010-read_end,s-07-0010,anon-0003-7,guide-search,history-v1,read_end,2026-08-14T23:46:53+08:00,2026-08-14T23:48:01+08:00,search,mobile,browser,12,74,浙江
crawler-0101,crawl-101,,guide-map,history-v1,page_view,2026-08-08T16:21:53+00:00,2026-08-08T16:21:54+00:00,campaign,desktop,crawler,,,北京
e-03-0100-page_view,s-03-0100,anon-0041-3,guide-remote,history-v1,page_view,2026-08-13T10:27:51+08:00,2026-08-13T10:28:52+08:00,direct,mobile,browser,,,上海
e-00-0202-page_view,s-00-0202,anon-0058-0,guide-account,history-v1,page_view,2026-08-06T08:22:46+08:00,2026-08-06T08:22:59+08:00,home,mobile,browser,,,江苏
e-07-0011-read_end,s-07-0011,anon-0000-7,guide-search,history-v1,read_end,2026-08-13T00:06:58+08:00,2026-08-12T16:07:09+00:00,search,desktop,browser,248,38,上海
e-06-0041-page_view,s-06-0041,anon-0028-6,guide-faq,history-v1,page_view,2026-08-12T22:59:07+08:00,2026-08-13T14:59:59+00:00,home,mobile,browser,,,北京
e-02-0086-page_view,s-02-0086,anon-0023-2,guide-expense,history-v1,page_view,2026-08-09T04:21:02+08:00,2026-08-08T20:22:12+00:00,search,desktop,browser,,,广东
e-05-0022-page_view,s-05-0022,,guide-permission,history-v1,page_view,2026-08-06T07:40:47+08:00,2026-08-06T07:42:00+08:00,direct,desktop,browser,,,北京
e-04-0221-page_view,s-04-0221,anon-0049-4,guide-map,history-v1,page_view,2026-08-11T22:42:00+08:00,2026-08-11T14:42:13+00:00,campaign,mobile,browser,,,北京
e-05-0000-read_end,s-05-0000,anon-0021-5,guide-permission,history-v1,read_end,2026-08-11T04:42:37+00:00,2026-08-12T12:42:45+08:00,home,desktop,browser,3,99,四川
e-00-0114-read_end,s-00-0114,anon-0020-0,guide-account,history-v1,read_end,2026-08-14T08:35:32+00:00,2026-08-14T16:36:12+08:00,home,desktop,browser,3,89,上海
e-03-0069-read_end,s-03-0069,anon-0032-3,guide-remote,history-v1,read_end,2026-08-05T16:58:11+00:00,2026-08-06T00:59:09+08:00,direct,mobile,browser,34,8,北京
e-04-0292-page_view,s-04-0292,anon-0032-4,guide-map,history-v1,page_view,2026-08-06T10:01:15+08:00,2026-08-06T10:01:50+08:00,search,mobile,browser,,,广东
e-01-0114-page_view,s-01-0114,,guide-device,history-v1,page_view,2026-08-10T10:08:47+00:00,2026-08-10T18:08:54+08:00,campaign,desktop,browser,,,四川
e-06-0008-page_view,s-06-0008,anon-0020-6,guide-faq,history-v1,page_view,2026-08-02T04:14:11+08:00,2026-08-01T20:14:32+00:00,home,desktop,browser,,,浙江
e-00-0046-page_view,s-00-0046,anon-0082-0,guide-account,history-v1,page_view,2026-08-03T02:57:46+08:00,2026-08-03T02:58:51+08:00,direct,desktop,browser,,,未知
crawler-0138,crawl-138,,guide-map,history-v1,page_view,2026-08-08T16:29:54+00:00,2026-08-08T16:29:55+00:00,campaign,desktop,crawler,,,上海
e-01-0063-page_view,s-01-0063,anon-0034-1,guide-device,history-v1,page_view,2026-08-02T09:53:51+00:00,2026-08-02T17:54:39+08:00,campaign,mobile,browser,,,浙江
e-00-0043-page_view,s-00-0043,anon-0090-0,guide-account,history-v1,page_view,2026-08-11T22:50:51+08:00,2026-08-11T22:51:22+08:00,home,mobile,browser,,,江苏
e-00-0192-page_view,s-00-0192,anon-0055-0,guide-account,history-v1,page_view,2026-08-12T22:14:11+00:00,2026-08-13T06:14:28+08:00,search,desktop,browser,,,四川
e-02-0092-page_view,s-02-0092,anon-0029-2,guide-expense,history-v1,page_view,2026-08-02T07:11:16+08:00,2026-08-01T23:11:56+00:00,search,mobile,browser,,,上海
e-00-0159-page_view,s-00-0159,,guide-account,history-v1,page_view,2026-08-13T13:16:41+00:00,2026-08-13T21:16:59+08:00,search,desktop,browser,,,未知
e-04-0149-read_end,s-04-0149,anon-0124-4,guide-map,history-v1,read_end,2026-08-04T20:23:51+08:00,2026-08-04T12:24:05+00:00,search,mobile,browser,3,83,未知
e-04-0247-read_end,s-04-0247,anon-0065-4,guide-map,history-v1,read_end,2026-08-10T12:56:34+08:00,2026-08-10T12:57:57+08:00,home,mobile,browser,136,94,未知
e-01-0084-read_end,s-01-0084,anon-0056-1,guide-device,history-v1,read_end,2026-08-06T01:33:15+00:00,2026-08-06T09:33:47+08:00,search,mobile,browser,127,95,未知
e-01-0079-read_end,s-01-0079,anon-0008-1,guide-device,history-v1,read_end,2026-08-08T16:04:48+08:00,2026-08-08T16:05:22+08:00,search,desktop,browser,3,98,浙江
e-06-0061-read_end,s-06-0061,anon-0004-6,guide-faq,history-v1,read_end,2026-08-02T07:11:23+08:00,2026-08-02T07:12:27+08:00,search,mobile,browser,241,73,未知
e-03-0156-read_end,s-03-0156,anon-0076-3,guide-remote,history-v1,read_end,2026-08-07T17:12:47+00:00,2026-08-08T01:13:01+08:00,search,desktop,browser,139,80,江苏
crawler-0162,crawl-162,,guide-map,history-v1,page_view,2026-08-08T16:35:06+00:00,2026-08-08T16:35:07+00:00,campaign,desktop,crawler,,,上海
crawler-0151,crawl-151,,guide-map,history-v1,page_view,2026-08-08T16:32:43+00:00,2026-08-08T16:32:44+00:00,campaign,desktop,crawler,,,浙江
e-01-0089-page_view,s-01-0089,anon-0084-1,guide-device,history-v1,page_view,2026-08-02T12:40:31+08:00,2026-08-02T04:41:32+00:00,home,desktop,browser,,,北京
e-00-0048-read_end,s-00-0048,anon-0026-0,guide-account,history-v1,read_end,2026-08-14T03:07:35+00:00,2026-08-14T11:08:08+08:00,search,desktop,browser,125,97,上海
e-03-0010-page_view,s-03-0010,anon-0050-3,guide-remote,history-v1,page_view,2026-08-04T20:13:01+08:00,2026-08-04T20:13:54+08:00,search,mobile,browser,,,广东
e-00-0248-read_end,s-00-0248,anon-0014-0,guide-account,history-v1,read_end,2026-08-09T00:53:03+08:00,2026-08-08T16:53:23+00:00,search,mobile,browser,64,89,北京
e-03-0145-page_view,s-03-0145,anon-0044-3,guide-remote,history-v1,page_view,2026-08-05T12:01:20+08:00,2026-08-05T12:02:27+08:00,home,desktop,browser,,,四川
e-03-0116-page_view,s-03-0116,anon-0016-3,guide-remote,history-v1,page_view,2026-08-13T07:18:23+08:00,2026-08-12T23:18:56+00:00,search,mobile,browser,,,北京
crawler-0147,crawl-147,,guide-map,history-v1,page_view,2026-08-08T16:31:51+00:00,2026-08-08T16:31:52+00:00,campaign,desktop,crawler,,,上海
e-04-0141-page_view,s-04-0141,,guide-map,history-v1,page_view,2026-08-02T07:06:58+00:00,2026-08-02T15:08:25+08:00,search,desktop,browser,,,上海
e-00-0002-read_end,s-00-0002,anon-0031-0,guide-account,history-v1,read_end,2026-08-05T04:53:01+08:00,2026-08-04T20:53:44+00:00,search,mobile,browser,91,72,北京
crawler-0135,crawl-135,,guide-map,history-v1,page_view,2026-08-08T16:29:15+00:00,2026-08-08T16:29:16+00:00,campaign,desktop,crawler,,,浙江
e-04-0222-read_end,s-04-0222,anon-0148-4,guide-map,history-v1,read_end,2026-08-02T15:18:58+00:00,2026-08-02T23:19:31+08:00,search,desktop,browser,111,82,四川
e-06-0060-page_view,s-06-0060,anon-0006-6,guide-faq,history-v1,page_view,2026-08-12T17:39:00+00:00,2026-08-13T01:39:56+08:00,search,mobile,browser,,,未知
e-01-0045-page_view,s-01-0045,anon-0053-1,guide-device,history-v1,page_view,2026-08-13T15:45:00+00:00,2026-08-13T23:46:07+08:00,search,desktop,browser,,,未知
e-05-0003-read_end,s-05-0003,anon-0025-5,guide-permission,history-v1,read_end,2026-08-02T22:27:18+00:00,2026-08-03T06:28:35+08:00,search,desktop,browser,40,96,北京
e-04-0056-page_view,s-04-0056,anon-0108-4,guide-map,history-v1,page_view,2026-08-04T11:30:52+08:00,2026-08-04T03:31:32+00:00,search,desktop,browser,,,北京
e-01-0055-page_view,s-01-0055,anon-0004-1,guide-device,history-v1,page_view,2026-08-13T20:27:02+08:00,2026-08-13T20:28:20+08:00,home,desktop,browser,,,江苏
e-06-0007-read_end,s-06-0007,anon-0001-6,guide-faq,history-v1,read_end,2026-08-03T19:17:12+08:00,2026-08-03T19:18:30+08:00,search,mobile,browser,91,80,上海
